country,year,track_id,name,artists,duration,artist_genres,explicit,total_streams,weeks_on_chart,average_streams,rank
ca,2021,3QIoEi8Enr9uHffwInGIsC,Please Come Home for Christmas - 2013 Remaster,['Eagles'],177440,"['folk rock', 'album rock', 'heartland rock', 'mellow gold', 'singer-songwriter', 'rock', 'country rock', 'soft rock', 'yacht rock', 'classic rock']",false,2145879,5,429175.8,178
ca,2021,5eXBXreN3d1zdj6Sa8dS0u,Permission to Dance,['BTS'],187585,"['k-pop', 'k-pop boy group']",false,3432723,8,429090.375,179
ca,2021,6rTInqW3YECMkQsBEHw4sd,Solid (feat. Drake),"['Young Stoner Life', 'Young Thug', 'Gunna', 'Drake']",215693,"['pop rap', 'southern hip hop', 'gangster rap', 'melodic rap', 'canadian pop', 'toronto rap', 'atl trap', 'canadian hip hop', 'atl hip hop', 'trap', 'hip hop', 'rap']",true,7282453,17,428379.5882352941,180
ca,2021,5lAnYvAIkSDNXqfo7DyFUm,Ain't Shit,['Doja Cat'],174253,"['dance pop', 'pop']",true,8561339,20,428066.95,181
ca,2021,1VuAamHM7P3VQQEXYGG3Uu,Joy To The World,['Nat King Cole'],84986,"['adult standards', 'vocal jazz']",false,2140001,5,428000.2,182
ca,2021,0oaY19dUwZimIgzn3ZZLZO,2 Much,['Justin Bieber'],152796,"['pop', 'canadian pop']",false,1280609,3,426869.6666666667,183
ca,2021,54bFM56PmE4YLRnqpW6Tha,Therefore I Am,['Billie Eilish'],174321,"['art pop', 'pop', 'electropop']",false,11034285,26,424395.57692307694,184
ca,2021,3FAJ6O0NOHQV8Mc5Ri6ENp,Heartbreak Anniversary,['Giveon'],198370,"['r&b', 'pop']",false,18210543,43,423501.0,185
ca,2021,0WSEq9Ko4kFPt8yo3ICd6T,Praise God,['Kanye West'],226652,"['chicago rap', 'rap']",false,7621567,18,423420.3888888889,186
ca,2021,3CeCwYWvdfXbZLXFhBrbnf,Love Story (Taylor’s Version),['Taylor Swift'],235766,['pop'],false,2935425,7,419346.4285714286,187
ca,2021,0MMyJUC3WNnFS1lit5pTjk,"jealousy, jealousy",['Olivia Rodrigo'],173160,['pop'],false,8802352,21,419159.61904761905,188
ca,2021,2tB9OFgAHjAds3cqquLlvp,Loved By You (feat. Burna Boy),"['Justin Bieber', 'Burna Boy']",159250,"['pop', 'canadian pop', 'dancehall', 'nigerian pop', 'afro dancehall', 'nigerian hip hop']",false,1255861,3,418620.3333333333,189
ca,2021,1TZv3bujNaYz646eezRE91,Seeing Green (with Drake & Lil Wayne),"['Nicki Minaj', 'Drake', 'Lil Wayne']",339506,"['queens hip hop', 'pop rap', 'pop', 'canadian pop', 'toronto rap', 'hip pop', 'canadian hip hop', 'dance pop', 'new orleans rap', 'trap', 'hip hop', 'rap']",true,2090409,5,418081.8,190
ca,2021,5NU40QTlXrDUJzDBdv79bg,Deserve You,['Justin Bieber'],187238,"['pop', 'canadian pop']",false,1253270,3,417756.6666666667,191
ca,2021,2KnLkZ3z7PO3kgVGHGqDpD,It'll Be Okay,['Shawn Mendes'],222800,"['dance pop', 'viral pop', 'pop', 'canadian pop']",false,1669780,4,417445.0,192
ca,2021,4tHqQMWSqmL6YjXwsqthDI,Carol of the Bells,"['Mykola Dmytrovych Leontovych', 'John Williams']",85266,"['ukrainian classical', 'post-romantic era', 'orchestral soundtrack', 'soundtrack']",false,2077744,5,415548.8,193
ca,2021,1HbA4N1MiOsPthALesGFR1,Monster (Shawn Mendes & Justin Bieber),"['Shawn Mendes', 'Justin Bieber']",178994,"['dance pop', 'viral pop', 'pop', 'canadian pop']",false,8309321,20,415466.05,194
ca,2021,6KgtcmCF9Ky68XC7ezxl3s,Rumors (feat. Cardi B),"['Lizzo', 'Cardi B']",172832,"['pop', 'dance pop', 'escape room', 'minnesota hip hop', 'trap queen', 'rap']",true,4153437,10,415343.7,195
ca,2021,1Qi2wh8fFgDV7tl4Sj3f2K,Have Yourself A Merry Little Christmas,['Sam Smith'],170964,"['dance pop', 'pop', 'uk pop']",false,1659126,4,414781.5,196
ca,2021,0BiK5BbYNFLb88CCOxBFJe,LUMBERJACK,"['Tyler, The Creator']",138312,"['hip hop', 'rap']",true,1244309,3,414769.6666666667,197
ca,2021,2xdwCJLfKCkat14mlgR26M,Lost Cause,['Billie Eilish'],212496,"['art pop', 'pop', 'electropop']",true,4972620,12,414385.0,198
ca,2021,43CIWpJaJHRcI4mUSjqgc2,Bad Boy (with Young Thug),"['Juice WRLD', 'Young Thug']",157355,"['pop rap', 'gangster rap', 'southern hip hop', 'melodic rap', 'chicago rap', 'atl trap', 'atl hip hop', 'trap', 'hip hop', 'rap']",true,3314552,8,414319.0,199
ca,2021,4KDNRh9Oor80z3XIxdWlui,Bubbly (with Drake & Travis Scott),"['Young Thug', 'Drake', 'Travis Scott']",165066,"['pop rap', 'gangster rap', 'southern hip hop', 'melodic rap', 'canadian pop', 'slap house', 'toronto rap', 'atl trap', 'canadian hip hop', 'atl hip hop', 'trap', 'hip hop', 'rap']",true,2483485,6,413914.1666666667,200
ca,2022,0V3wPSX9ygBnCm8psDIegu,Anti-Hero,['Taylor Swift'],200690,['pop'],false,8572925,3,2857641.6666666665,1
ca,2022,1Qrg8KqiBpW07V7PNxwwwL,Kill Bill,['SZA'],153946,"['pop', 'r&b']",false,6160506,3,2053502.0,2
ca,2022,5jQI2r1RdgtuT8S3iG8zFC,Lavender Haze,['Taylor Swift'],202395,['pop'],true,5897938,3,1965979.3333333333,3
ca,2022,3nqQXoyQOWXiESFLlDF1hG,Unholy (feat. Kim Petras),"['Sam Smith', 'Kim Petras']",156943,"['pop', 'transpop', 'uk pop', 'dance pop', 'post-teen pop']",false,12863157,7,1837593.857142857,4
ca,2022,2dHHgzDwk4BJdRwy9uXhTO,Creepin' (with The Weeknd & 21 Savage),"['Metro Boomin', 'The Weeknd', '21 Savage']",221520,"['atl hip hop', 'pop', 'canadian pop', 'rap', 'canadian contemporary r&b']",true,7290055,4,1822513.75,5
ca,2022,3rWDp9tBPQR9z6U5YyRSK4,Midnight Rain,['Taylor Swift'],174782,['pop'],false,5274190,3,1758063.3333333333,6
ca,2022,3eX0NZfLtGzoLUxPNvRfqm,Maroon,['Taylor Swift'],218270,['pop'],true,5142712,3,1714237.3333333333,7
ca,2022,1wtOxkiel43cVs0Yux5Q4h,Snow On The Beach (feat. Lana Del Rey),"['Taylor Swift', 'Lana Del Rey']",256124,"['art pop', 'pop']",true,5126610,3,1708870.0,8
ca,2022,4D7BCuvgdJlYvlX5WlN54t,"You're On Your Own, Kid",['Taylor Swift'],194206,['pop'],false,4919785,3,1639928.3333333333,9
ca,2022,7KokYm8cMIXCsGVmUvKtqf,Karma,['Taylor Swift'],204852,['pop'],true,4726287,3,1575429.0,10
ca,2022,3qoftcUZaUOncvIYjFSPdE,Bejeweled,['Taylor Swift'],194165,['pop'],false,4402200,3,1467400.0,11
ca,2022,4Dvkj6JhhA12EX05fT7y2e,As It Was,['Harry Styles'],167303,['pop'],false,45349190,31,1462877.0967741935,12
ca,2022,1xwAWUI6Dj0WGC3KiUPN0O,Vigilante Shit,['Taylor Swift'],164801,['pop'],true,4369683,3,1456561.0,13
ca,2022,0heeNYlwOGuUSe7TgUD27B,Question...?,['Taylor Swift'],210556,['pop'],true,4146445,3,1382148.3333333333,14
ca,2022,4uUG5RXrOk84mYEfFvj3cK,I'm Good (Blue),"['David Guetta', 'Bebe Rexha']",175238,"['pop', 'big room', 'post-teen pop', 'pop dance', 'dance pop', 'edm']",true,14578781,11,1325343.7272727273,15
ca,2022,7FmYn9e7KHMXcxqGSj9LjH,Mastermind,['Taylor Swift'],191039,['pop'],false,3597339,3,1199113.0,16
ca,2022,0A1JLUlkZkp2EFrosoNQi0,Labyrinth,['Taylor Swift'],247962,['pop'],false,3476641,3,1158880.3333333333,17
ca,2022,0wavGRldH0AWyu2zvTz8zb,Sweet Nothing,['Taylor Swift'],188496,['pop'],false,3415235,3,1138411.6666666667,18
ca,2022,3F5CgOj3wFlRv51JsHbxhe,Jimmy Cooks (feat. 21 Savage),"['Drake', '21 Savage']",218364,"['canadian pop', 'toronto rap', 'canadian hip hop', 'atl hip hop', 'hip hop', 'rap']",true,22047985,20,1102399.25,19
ca,2022,0vjeOZ3Ft5jvAi9SBFJm1j,Superhero (Heroes & Villains) [with Future & Chris Brown],"['Metro Boomin', 'Future', 'Chris Brown']",182666,"['dance pop', 'atl hip hop', 'southern hip hop', 'trap', 'r&b', 'rap']",true,4198817,4,1049704.25,20
ca,2022,75FEaRjZTKLhTrFGsfMUXR,Running Up That Hill (A Deal With God),['Kate Bush'],298933,"['permanent wave', 'singer-songwriter', 'piano rock', 'art pop', 'art rock', 'new wave pop', 'baroque pop']",false,22922696,23,996638.9565217391,21
ca,2022,0wHFktze2PHC5jDt3B17DC,First Class,['Jack Harlow'],173947,"['kentucky hip hop', 'pop', 'deep underground hip hop', 'rap']",true,29805206,30,993506.8666666667,22
ca,2022,5Y35SjAfXjjG0sFQ3KOxmm,Nobody Gets Me,['SZA'],180853,"['pop', 'r&b']",true,2970161,3,990053.6666666666,23
ca,2022,02MWAaffLxlfxAUY7c5dvx,Heat Waves,['Glass Animals'],238805,"['gauze pop', 'indietronica', 'shiver pop']",false,42095259,44,956710.4318181818,24
ca,2022,4k6Uh1HXdhtusDW5y8Gbvy,Bad Habit,['Steve Lacy'],232066,['afrofuturism'],true,16544095,18,919116.3888888889,25
ca,2022,6xGruZOHLs39ZbVccQTuPZ,Glimpse of Us,['Joji'],233456,['viral pop'],false,18813328,21,895872.7619047619,26
ca,2022,2yjlYDiNiQkdxVqTlaSrlX,Super Freaky Girl,['Nicki Minaj'],170977,"['queens hip hop', 'pop', 'hip pop', 'dance pop', 'rap']",true,10735980,12,894665.0,27
ca,2022,4h9wh7iOZ0GGn8QVp4RAOB,I Ain't Worried,['OneRepublic'],148485,"['piano rock', 'pop']",false,18761993,22,852817.8636363636,28
ca,2022,0O6u0VJ46W86TxN9wgyqDj,I Like You (A Happier Song) (with Doja Cat),"['Post Malone', 'Doja Cat']",192840,"['pop', 'melodic rap', 'dfw rap', 'dance pop', 'rap']",true,18612825,22,846037.5,29
ca,2022,5zyZM1EiSqrniyqtprwxpv,Falling Back,['Drake'],266178,"['canadian pop', 'toronto rap', 'canadian hip hop', 'hip hop', 'rap']",false,2495315,3,831771.6666666666,30
ca,2022,4WuOWVnAqvEQxgSRrspBgt,Niagara Falls (Foot or 2) [with Travis Scott & 21 Savage],"['Metro Boomin', 'Travis Scott', '21 Savage']",207306,"['atl hip hop', 'slap house', 'rap']",true,3279498,4,819874.5,31
ca,2022,6HMtHNpW6YPi1hrw9tgF8P,About Damn Time,['Lizzo'],191937,"['escape room', 'minnesota hip hop', 'trap queen', 'pop']",true,24977476,31,805725.0322580645,32
ca,2022,2GAhgAjOhEmItWLfgisyOn,Low,['SZA'],181080,"['pop', 'r&b']",true,2402100,3,800700.0,33
ca,2022,3pUa0ZxdSeaJXm0EIydD3F,"Would've, Could've, Should've",['Taylor Swift'],260361,['pop'],false,2387101,3,795700.3333333334,34
ca,2022,6sCvvleqKbeyOkQDieBYgp,Lift Me Up,['Rihanna'],196520,"['dance pop', 'urban contemporary', 'barbadian pop', 'pop']",false,3145169,4,786292.25,35
ca,2022,2CSRrnOEELmhpq8iaAi9cd,Blind,['SZA'],150720,"['pop', 'r&b']",true,2276814,3,758938.0,36
ca,2022,2Hh3ETdQKrmSI3QS0hme7g,Too Many Nights (feat. Don Toliver & with Future),"['Metro Boomin', 'Future', 'Don Toliver']",199920,"['atl hip hop', 'southern hip hop', 'trap', 'rap']",true,2894727,4,723681.75,37
ca,2022,7a5fliY9SsZENrQWQBZron,Texts Go Green,['Drake'],308820,"['canadian pop', 'toronto rap', 'canadian hip hop', 'hip hop', 'rap']",false,2157940,3,719313.3333333334,38
ca,2022,5BYl3SodS3rGmafWXRWmB7,The Great War,['Taylor Swift'],240355,['pop'],false,2129194,3,709731.3333333334,39
ca,2022,4xIhSUJantE6BMl3u8dtCJ,Father Time (feat. Sampha),"['Kendrick Lamar', 'Sampha']",222497,"['indie soul', 'conscious hip hop', 'west coast rap', 'hip hop', 'rap']",true,2124316,3,708105.3333333334,40
ca,2022,1qEmFfgcLObUfQm0j1W2CK,Late Night Talking,['Harry Styles'],177954,['pop'],false,16924380,24,705182.5,41
ca,2022,2wSTnntOPRi7aQneobFtU4,Shirt,['SZA'],181840,"['pop', 'r&b']",true,6343960,9,704884.4444444445,42
ca,2022,5PjdY0CKGZdEuoNab3yDmX,STAY (with Justin Bieber),"['The Kid LAROI', 'Justin Bieber']",141805,"['australian hip hop', 'pop', 'canadian pop']",true,30823917,44,700543.5681818182,43
ca,2022,6JIC3hbC28JZKZ8AlAqX8h,Cold Heart - PNAU Remix,"['Elton John', 'Dua Lipa', 'PNAU']",202735,"['dance pop', 'alternative dance', 'pop', 'glam rock', 'uk pop', 'piano rock', 'edm', 'aussietronica', 'australian dance', 'australian electropop', 'mellow gold']",false,36014145,52,692579.7115384615,44
ca,2022,3jzbpOzoYa22FvzBkNkLvC,Bigger Than The Whole Sky,['Taylor Swift'],218502,['pop'],false,2077303,3,692434.3333333334,45
ca,2022,10xV5l9nhLvFpR8mqzs0bL,Numb,"['Marshmello', 'Khalid']",155588,"['pop r&b', 'progressive electro house', 'pop', 'pop dance', 'dance pop', 'brostep', 'edm']",false,14167579,21,674646.619047619,46
ca,2022,59nOXPmaKlBfGMDeOVGrIK,WAIT FOR U (feat. Drake & Tems),"['Future', 'Drake', 'Tems']",189893,"['southern hip hop', 'alte', 'canadian pop', 'nigerian pop', 'toronto rap', 'afro r&b', 'r&b', 'canadian hip hop', 'atl hip hop', 'trap', 'hip hop', 'rap']",true,18165480,27,672795.5555555555,47
ca,2022,5IgjP7X4th6nMNDh4akUHb,Under The Influence,['Chris Brown'],184613,"['dance pop', 'r&b', 'pop']",true,10023851,15,668256.7333333333,48
ca,2022,52xJxFP6TqMuO4Yt0eOkMz,We Don't Talk About Bruno,"['Carolina Gaitán - La Gaita', 'Mauro Castillo', 'Adassa', 'Rhenzy Feliz', 'Diane Guerrero', 'Stephanie Beatriz', 'Encanto - Cast']",216120,"['salsa colombiana', 'modern salsa', 'latin hip hop', 'reggaeton', 'hollywood']",false,15186893,23,660299.695652174,49
ca,2022,1pacwLXyRO47ka0v6LTIiY,Raindrops (Insane) [with Travis Scott],"['Metro Boomin', 'Travis Scott']",188586,"['slap house', 'rap']",true,1972338,3,657446.0,50
ca,2022,3LtpKP5abr2qqjunvjlX5i,Doja,['Central Cee'],97392,"['melodic drill', 'drill brasileiro']",true,9810076,15,654005.0666666667,51
ca,2022,0nAZGkBGKQCXyaoSJfRhC1,A Keeper,['Drake'],173097,"['canadian pop', 'toronto rap', 'canadian hip hop', 'hip hop', 'rap']",true,1919552,3,639850.6666666666,52
ca,2022,2Yt4SXIgmoaPZHGdRafp4P,Umbrella (with 21 Savage & Young Nudy),"['Metro Boomin', '21 Savage', 'Young Nudy']",222000,"['atl hip hop', 'vapor trap', 'trap', 'hip hop', 'rap', 'pluggnb']",true,1917217,3,639072.3333333334,53
ca,2022,6J834IBcZJMH38ksrgAqwF,Paris,['Taylor Swift'],196258,['pop'],false,1906499,3,635499.6666666666,54
ca,2022,6M3PsepEj5gyJoIi7Xvr7u,Take My Breath - Single Version,['The Weeknd'],220196,"['canadian contemporary r&b', 'pop', 'canadian pop']",false,2520366,4,630091.5,55
ca,2022,50nfwKoDiSYg8zOCREWAm5,Shivers,['Ed Sheeran'],207853,"['pop', 'uk pop']",false,27435693,44,623538.4772727273,56
ca,2022,1eIXYZWEfJO3Na2LCCnIJE,Love Language,['SZA'],183893,"['pop', 'r&b']",true,1862430,3,620810.0,57
ca,2022,6eT2V7nKXyMf47TwPbtgAD,Seek & Destroy,['SZA'],203733,"['pop', 'r&b']",true,1840004,3,613334.6666666666,58
ca,2022,0WtM2NBVQNNJLh6scP13H8,Calm Down (with Selena Gomez),"['Rema', 'Selena Gomez']",239317,"['pop', 'dance pop', 'nigerian pop', 'post-teen pop']",false,6726444,11,611494.9090909091,59
ca,2022,1xK59OXxi2TAAAbmZK0kBL,Romantic Homicide,['d4vd'],132630,['bedroom pop'],false,6113545,10,611354.5,60
ca,2022,4iZ4pt7kvcaH6Yo8UoZ4s2,Snooze,['SZA'],201800,"['pop', 'r&b']",true,1829765,3,609921.6666666666,61
ca,2022,05zd5Nv0e02ZqrlC8A2cwx,United In Grief,['Kendrick Lamar'],255377,"['conscious hip hop', 'west coast rap', 'hip hop', 'rap']",true,2419171,4,604792.75,62
ca,2022,4h4QlmocP3IuwYEj2j14p8,Sunroof,"['Nicky Youre', 'dazy']",163025,['pop'],false,18576678,31,599247.6774193548,63
ca,2022,1xzi1Jcr7mEi9K2RfzLOqS,CUFF IT,['Beyoncé'],225388,"['dance pop', 'r&b', 'pop']",true,5992174,10,599217.4,64
ca,2022,4356PL6jkERzJouVfQQkZo,High Infidelity,['Taylor Swift'],231475,['pop'],false,1795772,3,598590.6666666666,65
ca,2022,2DB4DdfCFMw1iaR6JaR03a,Bam Bam (feat. Ed Sheeran),"['Camila Cabello', 'Ed Sheeran']",206070,"['uk pop', 'dance pop', 'pop', 'post-teen pop']",false,20900909,35,597168.8285714285,66
ca,2022,4FyesJzVpA39hbYvcseO2d,Just Wanna Rock,['Lil Uzi Vert'],123890,"['trap', 'melodic rap', 'rap', 'philly rap']",true,2384810,4,596202.5,67
ca,2022,0QHEIqNKsMoOY5urbzN48u,Made You Look,['Meghan Trainor'],134256,"['pop', 'hip pop', 'post-teen pop', 'dance pop', 'uk pop']",false,1784808,3,594936.0,68
ca,2022,38T0tPVZHcPZyhtOcCP7pF,STAR WALKIN' (League of Legends Worlds Anthem),['Lil Nas X'],210575,"['pop', 'lgbtq+ hip hop']",true,4111465,7,587352.1428571428,69
ca,2022,73vIOb4Q7YN6HeJTbscRx5,Miss You,"['Oliver Tree', 'Robin Schulz']",206000,"['pop', 'german dance', 'pop dance', 'deep house', 'dance pop', 'alternative hip hop', 'tropical house', 'deep euro house', 'edm']",true,2902130,5,580426.0,70
ca,2022,4NqkE7kRUvMDEdcqD96EDO,Used (feat. Don Toliver),"['SZA', 'Don Toliver']",146946,"['pop', 'trap', 'r&b', 'rap']",false,1728724,3,576241.3333333334,71
ca,2022,5Z9KJZvQzH6PFmb8SNkxuk,INDUSTRY BABY (feat. Jack Harlow),"['Lil Nas X', 'Jack Harlow']",212352,"['pop', 'deep underground hip hop', 'kentucky hip hop', 'lgbtq+ hip hop', 'rap']",true,25191344,44,572530.5454545454,72
ca,2022,6I3mqTwhRpn34SLVafSH7G,Ghost,['Justin Bieber'],153190,"['pop', 'canadian pop']",false,25121229,44,570937.0227272727,73
ca,2022,7pj6P5WnxkZsw3XRc8eMe1,Count Me Out,['Kendrick Lamar'],283642,"['conscious hip hop', 'west coast rap', 'hip hop', 'rap']",true,1707200,3,569066.6666666666,74
ca,2022,5TJEBoTCDbJXiKMdCN9pd3,Hold Me Closer,"['Elton John', 'Britney Spears']",202245,"['pop', 'mellow gold', 'glam rock', 'piano rock', 'dance pop']",false,6196805,11,563345.9090909091,75
ca,2022,0oiv4E896TUTTeQU0cmIui,Massive,['Drake'],336924,"['canadian pop', 'toronto rap', 'canadian hip hop', 'hip hop', 'rap']",false,6684422,12,557035.1666666666,76
ca,2022,0hquQWY3xvYqN4qtiquniF,Vegas (From the Original Motion Picture Soundtrack ELVIS),['Doja Cat'],182906,"['dance pop', 'pop']",true,14378079,26,553003.0384615385,77
ca,2022,2Ghp894n1laIf2w98VeAOJ,How Do I Make You Love Me?,['The Weeknd'],214214,"['canadian contemporary r&b', 'pop', 'canadian pop']",false,1656454,3,552151.3333333334,78
ca,2022,7gRFDGEzF9UkBV233yv2dc,Shut Down,['BLACKPINK'],175889,"['k-pop girl group', 'k-pop']",false,4391770,8,548971.25,79
ca,2022,4fouWK6XVHhzl78KzQ1UjL,abcdefu,['GAYLE'],168601,['modern alternative pop'],true,18088115,33,548124.696969697,80
ca,2022,6kYGOFNUMxpab09L5Ukoke,Rich Spirit,['Kendrick Lamar'],202285,"['conscious hip hop', 'west coast rap', 'hip hop', 'rap']",true,2723160,5,544632.0,81
ca,2022,32vE1nuG8T9c8bhmZdRY6d,Cooped Up (with Roddy Ricch),"['Post Malone', 'Roddy Ricch']",185857,"['trap', 'melodic rap', 'dfw rap', 'rap']",true,8115555,15,541037.0,82
ca,2022,3XOalgusokruzA5ZBA2Qcb,pushin P (feat. Young Thug),"['Gunna', 'Future', 'Young Thug']",136266,"['pop rap', 'southern hip hop', 'gangster rap', 'melodic rap', 'atl trap', 'atl hip hop', 'trap', 'hip hop', 'rap']",true,11325471,21,539308.1428571428,83
ca,2022,74loibzxXRL875X20kenvk,Poland,['Lil Yachty'],83200,"['melodic rap', 'underground hip hop', 'viral rap', 'atl hip hop', 'trap', 'hip hop', 'rap']",true,2683464,5,536692.8,84
ca,2022,0YeUVm23SAkUruwEx9LWnt,Savior,"['Kendrick Lamar', 'Baby Keem', 'Sam Dew']",224466,"['conscious hip hop', 'west coast rap', 'hip hop', 'rap']",true,1600771,3,533590.3333333334,85
ca,2022,6RJBrG3VHz2hPITjv88chh,Glitch,['Taylor Swift'],148781,['pop'],false,1598450,3,532816.6666666666,86
ca,2022,4j6kId9QIqhoXvqHKgSKa0,Grapejuice,['Harry Styles'],191958,['pop'],false,3196476,6,532746.0,87
ca,2022,2NcQic8JxdjAlAHuNbOIRE,Keep Driving,['Harry Styles'],140241,['pop'],false,2659530,5,531906.0,88
ca,2022,0YFqKxV9uNu6LUeYkLOKRS,On Time (with John Legend),"['Metro Boomin', 'John Legend']",168920,"['neo mellow', 'urban contemporary', 'pop soul', 'pop', 'r&b', 'rap', 'neo soul']",true,1587855,3,529285.0,89
ca,2022,48UKTR66uUOT9LaUvooTNx,The Kind of Love We Make,['Luke Combs'],224426,"['contemporary country', 'country']",false,10555319,20,527765.95,90
ca,2022,3tYTyAt1q6BFBiGyYVOLhi,Silent Hill,"['Kendrick Lamar', 'Kodak Black']",220779,"['florida rap', 'melodic rap', 'conscious hip hop', 'miami hip hop', 'west coast rap', 'trap', 'hip hop', 'rap']",true,2101815,4,525453.75,91
ca,2022,35TyJIMR3xRouUuo2sjS6v,Cinema,['Harry Styles'],243507,['pop'],false,2622688,5,524537.6,92
ca,2022,221qmpQeBNV87sUjQeUTVH,Around Me (feat. Don Toliver),"['Metro Boomin', 'Don Toliver']",191520,"['trap', 'rap']",true,1562723,3,520907.6666666667,93
ca,2022,4rmVZajAF7PkrCagGPHbqa,Sticky,['Drake'],243227,"['canadian pop', 'toronto rap', 'canadian hip hop', 'hip hop', 'rap']",true,8330660,16,520666.25,94
ca,2022,0e8nrvls4Qqv5Rfa2UhqmO,THATS WHAT I WANT,['Lil Nas X'],143901,"['pop', 'lgbtq+ hip hop']",true,22836079,44,519001.79545454547,95
ca,2022,7Ddk8FhoYKdsVoX9AOCPMm,STAYING ALIVE (feat. Drake & Lil Baby),"['DJ Khaled', 'Drake', 'Lil Baby']",178176,"['pop rap', 'southern hip hop', 'canadian pop', 'miami hip hop', 'toronto rap', 'atl trap', 'canadian hip hop', 'atl hip hop', 'trap', 'hip hop', 'rap']",true,6736430,13,518186.92307692306,96
ca,2022,6koKhrBBcExADvWuOgceNZ,Open Arms (feat. Travis Scott),"['SZA', 'Travis Scott']",239613,"['pop', 'r&b', 'slap house', 'rap']",false,1554266,3,518088.6666666667,97
ca,2022,6gI9b2VsoWhjhIuIeToDVs,Die Hard,"['Kendrick Lamar', 'Blxst', 'Amanda Reifer']",239026,"['pop rap', 'conscious hip hop', 'barbadian pop', 'west coast rap', 'hip hop', 'rap']",true,5690488,11,517317.0909090909,98
ca,2022,06JvOZ39sK8D8SqiqfaxDU,True Love,"['Kanye West', 'XXXTENTACION']",148571,"['miami hip hop', 'chicago rap', 'emo rap', 'rap']",false,3100735,6,516789.1666666667,99
ca,2022,1HhNoOuqm1a5MXYEgAFl8o,Enemy (with JID) - from the series Arcane League of Legends,"['Imagine Dragons', 'JID', 'Arcane', 'League of Legends']",173381,"['speedrun', 'modern rock', 'video game music', 'rock', 'hip hop', 'rap']",false,20087645,39,515067.8205128205,100
ca,2022,18asYwWugKjjsihZ0YvRxO,The Motto,"['Tiësto', 'Ava Max']",164818,"['pop', 'big room', 'trance', 'tropical house', 'pop dance', 'dutch edm', 'house', 'slap house', 'dance pop', 'brostep', 'edm']",false,22604490,44,513738.4090909091,101
ca,2022,1mw0RgNXIpYRyyCdBQbLgA,Love Of My Life,['Harry Styles'],191638,['pop'],false,2568609,5,513721.8,102
ca,2022,2FeBslNBMdR9V58uv6hd2t,N95,['Kendrick Lamar'],195950,"['conscious hip hop', 'west coast rap', 'hip hop', 'rap']",true,8727653,17,513391.35294117645,103
ca,2022,3i058E8uxTsYqJ5NWZzqSj,Little Freak,['Harry Styles'],202183,['pop'],false,4087828,8,510978.5,104
ca,2022,7lFNXsbcbds699xCWO3pSe,Dear Reader,['Taylor Swift'],225194,['pop'],false,1513551,3,504517.0,105
ca,2022,5pyoxDZ1PX0KxBxiRVxA4U,BREAK MY SOUL,['Beyoncé'],278281,"['dance pop', 'r&b', 'pop']",false,8566436,17,503908.0,106
ca,2022,69w5X6uTrOaWM32IetSzvO,Daydreaming,['Harry Styles'],187342,['pop'],false,2511400,5,502280.0,107
ca,2022,3rmo8F54jFF8OgYsqTxm5d,Bad Habits,['Ed Sheeran'],230746,"['pop', 'uk pop']",false,22069414,44,501577.5909090909,108
ca,2022,0rzaRSujxA0bKyjJl6vHYq,Satellite,['Harry Styles'],218577,['pop'],false,3003786,6,500631.0,109
ca,2022,1E5Xu8dur0fAjSP1VpVhAZ,Best Friends,['The Weeknd'],163504,"['canadian contemporary r&b', 'pop', 'canadian pop']",false,1489348,3,496449.3333333333,110
ca,2022,6K5ph5mq1qprHae3TrgTj5,"\"Surface Pressure - From \"\"Encanto\"\"/Soundtrack Version\"",['Jessica Darrow'],202226,[],false,8922771,18,495709.5,111
ca,2022,3KyKxJ4P3pVCgaZwaq2rUC,Gasoline,['The Weeknd'],212165,"['canadian contemporary r&b', 'pop', 'canadian pop']",false,1949435,4,487358.75,112
ca,2022,1NhjYYcYTRywc0di98xHxf,"Here We Go… Again (feat. Tyler, the Creator)","['The Weeknd', 'Tyler, The Creator']",209777,"['pop', 'canadian pop', 'canadian contemporary r&b', 'hip hop', 'rap']",true,1456471,3,485490.3333333333,113
ca,2022,6qj02zSeEJGWZ4c0dn5QzJ,Boyfriends,['Harry Styles'],194543,['pop'],false,1941192,4,485298.0,114
ca,2022,5odlY52u43F5BjByhxg7wg,golden hour,['JVKE'],209259,"['pop', 'modern indie pop']",false,5336485,11,485135.0,115
ca,2022,5zwwW9Oq7ubSxoCGyW1nbY,Pink Venom,['BLACKPINK'],186964,"['k-pop girl group', 'k-pop']",false,5809030,12,484085.8333333333,116
ca,2022,3uUuGVFu1V7jTQL60S1r8z,Where Are You Now,"['Lost Frequencies', 'Calum Scott']",148197,"['pop', 'uk pop', 'neo mellow', 'edm', 'pop dance', 'tropical house', 'belgian edm']",false,21264408,44,483282.0,117
ca,2022,51Zw1cKDgkad0CXv23HCMU,Daylight,['Harry Styles'],164533,['pop'],false,4801751,10,480175.1,118
ca,2022,1nH2PkJL1XoUq8oE6tBZoU,Sacrifice,['The Weeknd'],188918,"['canadian contemporary r&b', 'pop', 'canadian pop']",true,6223691,13,478745.46153846156,119
ca,2022,3azJifCSqg9fRij2yKIbWz,The Color Violet,['Tory Lanez'],226466,"['pop rap', 'melodic rap', 'pop', 'canadian trap', 'toronto rap', 'r&b', 'canadian hip hop', 'trap', 'rap']",false,5703045,12,475253.75,120
